hotel_id,hotel_name,hotel_url,hotel_rating,hotel_description,latitude_x,longitude_x,city_id,city_name,city_name_x,latitude_y,longitude_y,city_id_expected,city_name_y,temp_max,humidity,wind_speed,clouds,pop,good_weather_score
147,"Studio avec terrasse sur cour, authentique, calme",https://www.booking.com/hotel/fr/studio-avec-terrasse-sur-cour-authentique-calme-avignon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKj8LABsACAdICJGVlNGZlMjU1LTAwMDUtNDVhNC05NDU5LTcwZmVjODVkNjIzY9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=6fad38a5ba1c03bf&srepoch=1745913803&from=searchresults,9.3,"L’hébergement Studio avec terrasse sur cour, authentique, calme vous accueille en plein cœur de Avignon, à proximité de ces lieux d’intérêt : Palais des Papes d'Avignon et Gare d'Avignon-Centre. Il propose une connexion Wi-Fi gratuite, la climatisation, ainsi qu’un réfrigérateur et une machine à café. Cet hébergement est installé à 5,8 km de : Gare TGV d'Avignon. Il comprend une terrasse.  Cet appartement comprend une télévision à écran plat. L’hébergement possède une kitchenette équipée d’un micro-ondes, d’une plaque de cuisson et d’un grille-pain. Il comprend également une baignoire, des articles de toilette gratuits et un sèche-cheveux.  Vous séjournerez à respectivement 11 km et 41 km de ces lieux d’intérêt : Parc des expositions d'Avignon et Arènes d'Arles.",43.9494923,4.8108586,6,Avignon,Avignon,43.9492493,4.8059012,6,Avignon,21.844285714285714,50.0,7.301428571428572,30.0,1.0,13.882142857142853
148,Villa Pauline,https://www.booking.com/hotel/fr/villa-pauline-avignon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKj8LABsACAdICJGVlNGZlMjU1LTAwMDUtNDVhNC05NDU5LTcwZmVjODVkNjIzY9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=6fad38a5ba1c03bf&srepoch=1745913803&from=searchresults,9.4,"L’établissement Villa Pauline vous accueille à Avignon, à respectivement 3,3 km et 5,4 km de ces lieux d’intérêt : Gare d'Avignon-Centre et Palais des Papes d'Avignon. Il comprend une connexion Wi-Fi gratuite, la climatisation, une piscine extérieure ouverte en saison et un jardin.  Les hébergements sont dotés d’un coin salon avec une télévision à écran plat, ainsi que d’une salle de bains privative comprenant un sèche-cheveux et une douche. Un réfrigérateur et une bouilloire sont également à votre disposition.  Vous pourrez profiter d’une terrasse sur place.  Vous séjournerez à respectivement 8 km et 11 km de ces lieux d’intérêt : Gare TGV d'Avignon et Parc des expositions d'Avignon.",43.9577999,4.8341807,6,Avignon,Avignon,43.9492493,4.8059012,6,Avignon,21.844285714285714,50.0,7.301428571428572,30.0,1.0,13.882142857142853
149,Villa Victor Hugo by Odomo,https://www.booking.com/hotel/fr/villa-victor-hugo-avignon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKj8LABsACAdICJGVlNGZlMjU1LTAwMDUtNDVhNC05NDU5LTcwZmVjODVkNjIzY9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=6fad38a5ba1c03bf&srepoch=1745913803&from=searchresults,9.5,"L’établissement Villa Victor Hugo by Odomo se trouve dans le centre de Avignon, à respectivement 700 mètres et 700 mètres de ces lieux d’intérêt : Palais des Papes d'Avignon et Gare d'Avignon-Centre. Il propose des hébergements avec une connexion Wi-Fi gratuite et un coin salon.  Chaque hébergement comprend une salle de bains privative avec une douche, la climatisation, une télévision à écran plat et un réfrigérateur. Un micro-ondes et une plaque de cuisson sont également disponibles, de même qu’une machine à café et une bouilloire.  Vous séjournerez à respectivement 4,8 km et 11 km de ces lieux d’intérêt : Gare TGV d'Avignon et Parc des expositions d'Avignon. L'aéroport le plus proche (Aéroport de Nîmes Alès Camargue Cévennes) est à 57 km.",43.9477943,4.8027228,6,Avignon,Avignon,43.9492493,4.8059012,6,Avignon,21.844285714285714,50.0,7.301428571428572,30.0,1.0,13.882142857142853
150,le Travertin,https://www.booking.com/hotel/fr/le-travertin.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGgViAEBmAENuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALKj8LABsACAdICJGVlNGZlMjU1LTAwMDUtNDVhNC05NDU5LTcwZmVjODVkNjIzY9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=6fad38a5ba1c03bf&srepoch=1745913803&from=searchresults,9.5,"Proposant une connexion Wi-Fi gratuite et des hébergements avec vue sur la ville, l’établissement le Travertin bénéficie d’un emplacement stratégique dans le centre de Avignon, à proximité de ces lieux d’intérêt : Palais des Papes d'Avignon, Gare d'Avignon-Centre et Pont d'Avignon.  Les hébergements comprennent la climatisation et une télévision à écran plat. Vous bénéficierez d’une cuisine entièrement équipée avec un coin repas, ainsi que d’une salle de bains privative comportant une douche et un sèche-cheveux. Un réfrigérateur, un four et une plaque de cuisson sont également à votre disposition, de même qu’une machine à café.  Vous pourrez profiter d’un parc aquatique sur place, et pratiquer la pêche et le vélo dans les environs.  Vous séjournerez à respectivement 5 km et 11 km de ces lieux d’intérêt : Gare TGV d'Avignon et Parc des expositions d'Avignon.",43.948866947571,4.809147547685,6,Avignon,Avignon,43.9492493,4.8059012,6,Avignon,21.844285714285714,50.0,7.301428571428572,30.0,1.0,13.882142857142853
151,B&B Nathalie,https://www.booking.com/hotel/fr/imagine-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AvyOwsAGwAIB0gIkOWFmMzQ1ZDAtODJjYy00MmQ3LWEyN2ItY2IxOTFiMzczMmZh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=6c96387eec8d0a36&srepoch=1745913725&from=searchresults,9.5,"Situé à Bayeux et offrant une vue sur la ville, l’établissement B&B Nathalie propose un salon commun et une terrasse. Une connexion Wi-Fi gratuite est disponible.  Vous bénéficierez d’une salle de bains privative entièrement équipée avec une douche et un sèche-cheveux.  L’établissement B&B Nathalie sert un petit-déjeuner buffet ou continental.  Vous séjournerez à proximité de ces lieux d’intérêt : Musée d'art et d'histoire Baron Gérard, Cathédrale Notre-Dame de Bayeux et Musée de la Tapisserie de Bayeux. L'aéroport le plus proche (Aéroport de Caen-Carpiquet) est à 27 km.",49.276465,-0.706367,7,Bayeux,Bayeux,49.2764624,-0.7024738,7,Bayeux,16.518571428571427,67.85714285714286,4.688571428571429,65.57142857142857,0.2,14.297142857142852
152,Campanile Bayeux,https://www.booking.com/hotel/fr/campanile-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AvyOwsAGwAIB0gIkOWFmMzQ1ZDAtODJjYy00MmQ3LWEyN2ItY2IxOTFiMzczMmZh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=6c96387eec8d0a36&srepoch=1745913725&from=searchresults,7.8,"Situé dans un quartier paisible à l'extérieur du centre de Bayeux, le charmant Campanile Bayeux propose des chambres avec salle de bains privative et connexion Wi-Fi gratuite. L'hôtel dispose d'un parking privé gratuit.  Le Campanile constitue un excellent pied-à-terre pour découvrir l'histoire de Bayeux et visiter les célèbres plages du Débarquement.  Le personnel du Campanile Bayeux s'attache à rendre votre séjour agréable et mémorable.",49.2699992608787,-0.7069498300552368,7,Bayeux,Bayeux,49.2764624,-0.7024738,7,Bayeux,16.518571428571427,67.85714285714286,4.688571428571429,65.57142857142857,0.2,14.297142857142852
153,Chambre d'hôtes Logis de Saint Jean,https://www.booking.com/hotel/fr/logis-de-saint-jean.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AvyOwsAGwAIB0gIkOWFmMzQ1ZDAtODJjYy00MmQ3LWEyN2ItY2IxOTFiMzczMmZh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=6c96387eec8d0a36&srepoch=1745913725&from=searchresults,9.0,"L’établissement Chambre d'hôtes Logis de Saint Jean se situe à 300 mètres de ce lieu d’intérêt : Musée de la Tapisserie de Bayeux. Il possède un salon commun, une terrasse et une cuisine commune pour votre confort. Une connexion Wi-Fi gratuite est à disposition dans l’ensemble de ses locaux.  L’établissement dispose d’une télévision à écran plat, ainsi que d'une salle de bains privative comprenant des articles de toilette gratuits, un sèche-cheveux et une douche.  Un petit-déjeuner continental est servi sur place.  Vous séjournerez à respectivement 500 mètres et 700 mètres de ces lieux d’intérêt : Musée d'art et d'histoire Baron Gérard et Cathédrale Notre-Dame de Bayeux. L'aéroport le plus proche (Aéroport de Caen-Carpiquet) est à 27 km.",49.27600708695382,-0.6982836127281189,7,Bayeux,Bayeux,49.2764624,-0.7024738,7,Bayeux,16.518571428571427,67.85714285714286,4.688571428571429,65.57142857142857,0.2,14.297142857142852
154,City Break by Melrose,https://www.booking.com/hotel/fr/city-break-by-melrose.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AvyOwsAGwAIB0gIkOWFmMzQ1ZDAtODJjYy00MmQ3LWEyN2ItY2IxOTFiMzczMmZh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=6c96387eec8d0a36&srepoch=1745913725&from=searchresults,8.7,"L’hébergement City Break by Melrose vous accueille à Bayeux, à respectivement 200 mètres, 500 mètres et 300 mètres de ces lieux d’intérêt : Musée d'art et d'histoire Baron Gérard, Musée de la Tapisserie de Bayeux et Cathédrale Notre-Dame de Bayeux. Cet hébergement offre une vue sur la ville et met à votre disposition une connexion Wi-Fi gratuite dans l’ensemble de ses locaux.  Cet appartement se compose de 2 chambres, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 2 salles de bains avec une douche et un sèche-cheveux. Cet hébergement met à votre disposition des serviettes et du linge de lit.  Vous séjournerez à respectivement 8,5 km et 11 km de ces lieux d’intérêt : Batterie allemande de Longues-sur-Mer et Musée du Débarquement. L'aéroport le plus proche (Aéroport de Caen-Carpiquet) est à 27 km.",49.2771217,-0.7026007999999999,7,Bayeux,Bayeux,49.2764624,-0.7024738,7,Bayeux,16.518571428571427,67.85714285714286,4.688571428571429,65.57142857142857,0.2,14.297142857142852
155,Croissant de Lune #2 - Old Town,https://www.booking.com/hotel/fr/croissant-de-lune-2-old-town.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AvyOwsAGwAIB0gIkOWFmMzQ1ZDAtODJjYy00MmQ3LWEyN2ItY2IxOTFiMzczMmZh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=6c96387eec8d0a36&srepoch=1745913725&from=searchresults,7.6,"L’hébergement Croissant de Lune #2 - Old Town vous accueille à respectivement 300 mètres et 400 mètres de ces lieux d’intérêt : Musée de la Tapisserie de Bayeux et Musée d'art et d'histoire Baron Gérard. Il comprend une connexion Wi-Fi gratuite et une terrasse. Cet appartement est à respectivement 600 mètres et 8,5 km de : Cathédrale Notre-Dame de Bayeux et Batterie allemande de Longues-sur-Mer.  Cet appartement se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et un sèche-cheveux. Des serviettes et du linge de lit sont à votre disposition.  Vous séjournerez à respectivement 10 km et 11 km de ces lieux d’intérêt : Musée du Débarquement et Cinéma Arromanches 360. L'aéroport le plus proche (Aéroport de Caen-Carpiquet) est à 27 km.",49.276456069178,-0.699303999406,7,Bayeux,Bayeux,49.2764624,-0.7024738,7,Bayeux,16.518571428571427,67.85714285714286,4.688571428571429,65.57142857142857,0.2,14.297142857142852
156,Domaine de Bayeux,https://www.booking.com/hotel/fr/domaine-de-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AvyOwsAGwAIB0gIkOWFmMzQ1ZDAtODJjYy00MmQ3LWEyN2ItY2IxOTFiMzczMmZh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=6c96387eec8d0a36&srepoch=1745913725&from=searchresults,9.2,"Le Domaine de Bayeux occupe une maison du XVIIIe siècle avec un parc arboré dans le centre de Bayeux. Il propose des chambres dans le bâtiment principal, ainsi que 11 autres chambres climatisées de style design dans l'extension du verger. Toutes s'ouvrent sur une terrasse ou un balcon privés.  Les chambres affichent une décoration personnalisée. Elles comprennent une télévision à écran LCD, ainsi qu'une salle de bains privative pourvue d'articles de toilette gratuits et d'un sèche-cheveux.  Un petit-déjeuner local est servi chaque matin dans la salle à manger lumineuse ornée d'un lustre.  Le parking sur place est gratuit. Le Domaine de Bayeux se trouve à 300 mètres du musée de la Tapisserie de Bayeux, à 600 mètres du musée Baron-Gérard et à 900 mètres de la cathédrale Notre-Dame de Bayeux. Vous rejoindrez la gare de Bayeux en seulement 5 minutes à pied.",49.27232559999999,-0.6985101000000213,7,Bayeux,Bayeux,49.2764624,-0.7024738,7,Bayeux,16.518571428571427,67.85714285714286,4.688571428571429,65.57142857142857,0.2,14.297142857142852
157,Gites les Pourquoi Pas - Résidence de Tourisme DSV Bayeux,https://www.booking.com/hotel/fr/gites-les-pourquoi-pas-residence-de-tourisme-dsv-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AvyOwsAGwAIB0gIkOWFmMzQ1ZDAtODJjYy00MmQ3LWEyN2ItY2IxOTFiMzczMmZh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=6c96387eec8d0a36&srepoch=1745913725&from=searchresults,9.1,"Proposant une connexion Wi-Fi gratuite et des hébergements avec vue sur la ville, l’établissement Gites les Pourquoi Pas - Résidence de Tourisme DSV Bayeux bénéficie d’un emplacement idéal à Bayeux, à proximité de ces lieux d’intérêt : Cathédrale Notre-Dame de Bayeux, Musée d'art et d'histoire Baron Gérard et Musée de la Tapisserie de Bayeux.  Chaque hébergement est pourvu d'une télévision à écran plat ainsi que d'une salle de bains privative avec une douche et un sèche-cheveux. La cuisine comprend un réfrigérateur, un lave-vaisselle et un micro-ondes. Vous trouverez également une plaque de cuisson, un grille-pain et une machine à café.  Vous séjournerez à respectivement 8 km et 11 km de ces lieux d’intérêt : Batterie allemande de Longues-sur-Mer et Musée du Débarquement. L'aéroport le plus proche (Aéroport de Caen-Carpiquet) est à 29 km.",49.2815226,-0.7081344,7,Bayeux,Bayeux,49.2764624,-0.7024738,7,Bayeux,16.518571428571427,67.85714285714286,4.688571428571429,65.57142857142857,0.2,14.297142857142852
158,Hôtel De Brunville & Spa,https://www.booking.com/hotel/fr/hoteldebrunville.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AvyOwsAGwAIB0gIkOWFmMzQ1ZDAtODJjYy00MmQ3LWEyN2ItY2IxOTFiMzczMmZh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=6c96387eec8d0a36&srepoch=1745913725&from=searchresults,8.1,"Situé à seulement 400 mètres de la cathédrale de Bayeux, l’Hôtel De Brunville & Spa propose une piscine extérieure chauffée et un jacuzzi accessibles toute l'année. Cet établissement est idéalement situé dans le centre de Bayeux, à proximité du musée de la Tapisserie de Bayeux et à quelques kilomètres des plages du Débarquement.  Les chambres de l'Hôtel de Brunville & Spa sont confortables et bien équipées avec des équipements modernes. Un petit-déjeuner buffet continental est servi chaque matin à l'Hôtel De Brunville & Spa. Vous pourrez également déguster des produits régionaux frais au restaurant sur place et commander des boissons au bar ou au bord de la piscine.  Le spa du Grand Luxembourg, situé dans un espace intérieur de 200 m², s’efforce de vous proposer le meilleur en soins de bien-être et en équipements.  Venez découvrir notre nouvelle offre unique à Bayeux : jacuzzi, sauna, hammam, douche sensorielle de 4 saisons, fontaine à glace, grotte de sel avec transats infrarouges et soins Phytomer. L'espace bien-être intérieur et les soins sont disponibles sur réservation.  Un nombre limité de places de stationnement payantes est disponible.  L'établissement Hôtel De Brunville & Spa se trouve à 650 mètres du musée de la Tapisserie de Bayeux. La gare ferroviaire de Bayeux est située à 1,3 km.",49.27815768633019,-0.7035139203071594,7,Bayeux,Bayeux,49.2764624,-0.7024738,7,Bayeux,16.518571428571427,67.85714285714286,4.688571428571429,65.57142857142857,0.2,14.297142857142852
159,Hôtel d'Argouges,https://www.booking.com/hotel/fr/d-argouges.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AvyOwsAGwAIB0gIkOWFmMzQ1ZDAtODJjYy00MmQ3LWEyN2ItY2IxOTFiMzczMmZh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=6c96387eec8d0a36&srepoch=1745913725&from=searchresults,8.8,"L'Hôtel d'Argouges est un établissement du XVIIIe siècle situé au cœur de Bayeux. Il est à l'écart de la route, vous permettant de profiter pleinement du calme de la campagne. Une connexion Wi-Fi gratuite est disponible pour un appareil par chambre.  Les chambres de l'Hôtel d'Argouges sont réparties entre 3 bâtiments offrant une vue apaisante sur le jardin ou la cour. Elles comportent une télévision par satellite et une salle de bains privative.  Le petit-déjeuner est servi dans le salon avec parquet intact, boiseries, cheminée et miroir d'époque. Par beau temps, vous pourrez l'apprécier dans le jardin de l'hôtel.  Ville partiellement épargnée pendant la Seconde Guerre mondiale, Bayeux a conservé son patrimoine et son architecture riche. Vous pourrez découvrir la célèbre tapisserie de la reine Mathilde, la cathédrale Notre-Dame, le musée du Baron Gérard et le mémorial de la bataille de Normandie.",49.27899410241933,-0.7084169983863831,7,Bayeux,Bayeux,49.2764624,-0.7024738,7,Bayeux,16.518571428571427,67.85714285714286,4.688571428571429,65.57142857142857,0.2,14.297142857142852
160,L'Atelier,https://www.booking.com/hotel/fr/atelier-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AvyOwsAGwAIB0gIkOWFmMzQ1ZDAtODJjYy00MmQ3LWEyN2ItY2IxOTFiMzczMmZh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=6c96387eec8d0a36&srepoch=1745913725&from=searchresults,9.9,"L’hébergement L'Atelier vous accueille à Bayeux, à respectivement 200 mètres et 600 mètres de ces lieux d’intérêt : Musée d'art et d'histoire Baron Gérard et Musée de la Tapisserie de Bayeux. Il propose des équipements tels qu’une connexion Wi-Fi gratuite et une télévision à écran plat. Cet hébergement est installé à quelques pas de : Cathédrale Notre-Dame de Bayeux. Il comprend un jardin et un parking privé gratuit.  Des serviettes et du linge de lit sont à votre disposition.  Un petit-déjeuner continental est servi sur place.  Vous séjournerez à respectivement 9,2 km et 12 km de ces lieux d’intérêt : Batterie allemande de Longues-sur-Mer et Musée du Débarquement. L'aéroport le plus proche (Aéroport de Caen-Carpiquet) est à 28 km.",49.2772397,-0.7053868999999999,7,Bayeux,Bayeux,49.2764624,-0.7024738,7,Bayeux,16.518571428571427,67.85714285714286,4.688571428571429,65.57142857142857,0.2,14.297142857142852
161,Le 58 Bayeux bel apt bien équipé centre ville parking gratuit à proximité,https://www.booking.com/hotel/fr/appartement-centre-bayeux-cosy.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AvyOwsAGwAIB0gIkOWFmMzQ1ZDAtODJjYy00MmQ3LWEyN2ItY2IxOTFiMzczMmZh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=6c96387eec8d0a36&srepoch=1745913725&from=searchresults,9.2,"L’hébergement Le 58 Bayeux bel apt bien équipé centre ville parking gratuit à proximité vous accueille à respectivement 400 mètres et 500 mètres de ces lieux d’intérêt : Cathédrale Notre-Dame de Bayeux et Musée d'art et d'histoire Baron Gérard. Il comprend une connexion Wi-Fi gratuite et une terrasse. Occupant un bâtiment datant de 1860, cet appartement est à respectivement 800 mètres et 8,7 km de : Musée de la Tapisserie de Bayeux et Batterie allemande de Longues-sur-Mer.  Cet appartement se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et un sèche-cheveux. Cet hébergement met à votre disposition des serviettes et du linge de lit.  Vous séjournerez à respectivement 11 km et 12 km de ces lieux d’intérêt : Musée du Débarquement et Cinéma Arromanches 360. L'aéroport le plus proche (Aéroport de Caen-Carpiquet) est à 28 km.",49.2792032,-0.7050727,7,Bayeux,Bayeux,49.2764624,-0.7024738,7,Bayeux,16.518571428571427,67.85714285714286,4.688571428571429,65.57142857142857,0.2,14.297142857142852
162,Le Castel Guesthouse,https://www.booking.com/hotel/fr/le-castel-noble-guesthouse.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AvyOwsAGwAIB0gIkOWFmMzQ1ZDAtODJjYy00MmQ3LWEyN2ItY2IxOTFiMzczMmZh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=6c96387eec8d0a36&srepoch=1745913725&from=searchresults,8.6,"La maison d'hôtes Le Castel Guesthouse est située au cœur de la ville médiévale de Bayeux, à mi-chemin entre la gare, la cathédrale et le musée de la Tapisserie.  Aménagés dans une villa Art déco datant de 1937, les hébergements confortables sont décorés sur un thème contemporain baroque. Le style des chambres et des meubles vous rappellera les années 1930.  Les chambres comprennent une télévision par satellite et une salle de bains privative. Une connexion Wi-Fi est à votre disposition gratuitement dans le salon.  Le Castel bénéficie d'un cadre paisible en plein cœur de la ville, à proximité des centres d'intérêt, des boutiques et de plusieurs restaurants de qualité.",49.27368314430212,-0.7032269239425659,7,Bayeux,Bayeux,49.2764624,-0.7024738,7,Bayeux,16.518571428571427,67.85714285714286,4.688571428571429,65.57142857142857,0.2,14.297142857142852
163,Le Declic,https://www.booking.com/hotel/fr/le-mogador-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AvyOwsAGwAIB0gIkOWFmMzQ1ZDAtODJjYy00MmQ3LWEyN2ItY2IxOTFiMzczMmZh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=6c96387eec8d0a36&srepoch=1745913725&from=searchresults,8.4,"L'établissement Le Declic est situé à Bayeux, à 100 mètres de la cathédrale Notre-Dame de Bayeux et à 15 km de la plage d'Omaha.  Les chambres sont toutes équipées d'un bureau et d'une télévision à écran plat avec chaînes internationales. Chacune dispose aussi d'une salle de bains privative pourvue d'une douche.  L'hôtel Le Declic propose un service de location de vélos. Le Musée d'art et d'histoire Baron-Gérard (MAHB) se trouve à 400 mètres de l'établissement Le Declic, tandis que le centre Guillaume-le-Conquérant est accessible à 700 mètres.",49.27933593079586,-0.7070561004303499,7,Bayeux,Bayeux,49.2764624,-0.7024738,7,Bayeux,16.518571428571427,67.85714285714286,4.688571428571429,65.57142857142857,0.2,14.297142857142852
164,Le Grand Arbre,https://www.booking.com/hotel/fr/le-grand-arbre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaBWIAQGYAQ24ARfIAQzYAQHoAQH4AQOIAgGoAgO4AvyOwsAGwAIB0gIkOWFmMzQ1ZDAtODJjYy00MmQ3LWEyN2ItY2IxOTFiMzczMmZh2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=6c96387eec8d0a36&srepoch=1745913725&from=searchresults,9.6,"L’hébergement Le Grand Arbre propose un jardin et un salon commun. Il se situe à Bayeux, à respectivement 800 mètres, 1,2 km et 1,4 km de ces lieux d’intérêt : Musée de la Tapisserie de Bayeux, Musée d'art et d'histoire Baron Gérard et Cathédrale Notre-Dame de Bayeux. Cet hébergement met à votre disposition une terrasse, une table de ping-pong, un parking privé gratuit et une connexion Wi-Fi gratuite.  Cette chambre d'hôtes comporte une télévision à écran plat, un coin salon et une station d'accueil pour iPod. Des serviettes et du linge de lit sont à disposition.  Vous séjournerez à respectivement 9,3 km et 11 km de ces lieux d’intérêt : Batterie allemande de Longues-sur-Mer et Musée du Débarquement. L'aéroport le plus proche (Aéroport de Caen-Carpiquet) est à 26 km.",49.273359,-0.690543299999945,7,Bayeux,Bayeux,49.2764624,-0.7024738,7,Bayeux,16.518571428571427,67.85714285714286,4.688571428571429,65.57142857142857,0.2,14.297142857142852
